OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity
21382,2016,NonResidential,Warehouse,Superior Self Storage,BALLARD,1960,1.0,1,36444,0,36444,Non-Refrigerated Warehouse,80.0,169464.0938,0.0,161311.0,0.0,1.12,0.03
21388,2016,NonResidential,Warehouse,lee warehouse,BALLARD,1950,1.0,1,27553,0,27553,Non-Refrigerated Warehouse,63.0,1054377.75,0.0,427592.0,539085.0,31.61,1.15
21397,2016,NonResidential,Retail Store,Guitar Center (Block 38W) - SEDO,LAKE UNION,1964,1.0,2,45271,0,45271,Retail Store,57.0,2912179.5,0.0,1146853.0,1406910.0,82.72,1.83
21398,2016,NonResidential,Small- and Mid-Sized Office,Clements Rice Building (Block 38W) - SEDO,LAKE UNION,1920,1.0,3,28380,12180,16200,Office,62.0,1503529.375,0.0,804313.0,567900.0,35.77,1.26
21399,2016,NonResidential,Large Office,Interurban Exchange IV/V & Van Vorst - SEDO,LAKE UNION,2009,1.0,5,508160,0,508160,Office,77.0,28053172.0,0.0,21725258.0,6327910.0,487.53,0.96
21401,2016,NonResidential,Small- and Mid-Sized Office,511 Boren,LAKE UNION,1926,1.0,3,26176,0,26176,Office,95.0,1074761.125,0.0,417532.0,549375.0,32.09,1.23
21413,2016,NonResidential,Small- and Mid-Sized Office,Fairview,LAKE UNION,1926,1.0,1,37740,0,37740,Office,1.0,7419337.0,0.0,6974197.0,468117.0,73.48,1.95
21424,2016,NonResidential,Worship Facility,First Church Seattle,MAGNOLIA / QUEEN ANNE,2009,1.0,3,23241,0,23241,Worship Facility,66.0,789925.875,0.0,403459.0,335751.0,20.64,0.89
21438,2016,NonResidential,Small- and Mid-Sized Office,Sellen Construction Headquarters,LAKE UNION,1999,1.0,4,38038,0,38038,Office,84.0,2040142.0,0.0,2003807.0,0.0,13.97,0.37
21442,2016,NonResidential,Small- and Mid-Sized Office,Terry Ave Building,LAKE UNION,2007,1.0,4,64596,24596,40000,Office,92.0,2739358.75,0.0,1219486.0,1304742.0,77.8,1.2
21443,2016,NonResidential,Small- and Mid-Sized Office,219 Terry Building,LAKE UNION,1928,1.0,3,41466,6062,35404,Office,1.0,9228577.0,0.0,5506689.0,3683752.0,234.03,5.64
21445,2016,NonResidential,Large Office,202 Westlake,LAKE UNION,2013,1.0,6,130710,100800,29910,Office,92.0,7429423.0,0.0,6677063.0,752359.0,86.51,0.66
21447,2016,NonResidential,Small- and Mid-Sized Office,224 Westlake,LAKE UNION,1926,1.0,4,35780,0,35780,Office,77.0,1979164.25,0.0,1912760.0,0.0,13.33,0.37
21459,2016,NonResidential,Mixed Use Property,Century,MAGNOLIA / QUEEN ANNE,1964,1.0,4,25132,7308,17824,Office,41.0,585965.6875,0.0,564754.0,0.0,3.94,0.16
21469,2016,NonResidential,Small- and Mid-Sized Office,Doyle Building,DOWNTOWN,1919,1.0,4,47686,0,47686,Office,72.0,2223121.25,897694.0,1173976.0,0.0,77.48,1.62
21488,2016,NonResidential,Mixed Use Property,E0010 - Elliott Court,DOWNTOWN,1990,1.0,4,82065,34800,47265,Parking,91.0,1818635.25,0.0,1717131.0,0.0,11.97,0.15
21495,2016,NonResidential,Small- and Mid-Sized Office,Alaska Trade Building,DOWNTOWN,1910,1.0,4,36160,0,36160,Office,47.0,1921962.0,0.0,1862177.0,0.0,12.98,0.36
21505,2016,NonResidential,Small- and Mid-Sized Office,U0010 - Union Stables,DOWNTOWN,1909,1.0,5,66900,0,66900,Office,100.0,1634178.25,0.0,1574921.0,59257.0,14.13,0.21
21515,2016,NonResidential,Small- and Mid-Sized Office,RDM Building,LAKE UNION,2000,1.0,3,50499,13540,36959,Office,13.0,3205182.5,0.0,3202764.0,2418.0,22.46,0.44
21520,2016,NonResidential,Small- and Mid-Sized Office,1910 Fairview - new,LAKE UNION,1964,1.0,5,54465,9605,44860,Office,68.0,3658985.5,0.0,3251200.0,349371.0,41.22,0.76
21521,2016,NonResidential,K-12 School,ST NICHOLAS SCHOOL,EAST,1930,1.0,2,45960,0,45960,K-12 School,56.0,4711474.0,0.0,834638.0,3332616.0,182.81,3.98
21530,2016,NonResidential,Small- and Mid-Sized Office,Space Needle Building,LAKE UNION,1959,1.0,2,21128,0,21128,Office,97.0,436604.0938,0.0,436604.0,0.0,3.04,0.14
21535,2016,NonResidential,Hotel,Travelodge - WA - Seattle - 07033,LAKE UNION,1959,1.0,4,38520,0,38520,Hotel,37.0,2874815.0,0.0,1597279.0,1207255.0,75.25,1.95
21537,2016,NonResidential,Hotel,Seattle Pacific Hotel,LAKE UNION,1961,1.0,3,29186,4256,24930,Hotel,95.0,867184.375,0.0,343234.0,523951.0,30.22,1.04
21546,2016,NonResidential,Worship Facility,Seattle Unity Church,LAKE UNION,1960,1.0,1,27338,0,27338,Worship Facility,56.0,682542.8125,0.0,581289.0,0.0,4.05,0.15
21550,2016,NonResidential,Small- and Mid-Sized Office,Bayview Building,MAGNOLIA / QUEEN ANNE,1930,1.0,3,45864,0,45864,Office,94.0,3034554.5,0.0,480350.0,2110272.0,115.43,2.52
21557,2016,NonResidential,K-12 School,Lakeside Middle School,NORTHWEST,1999,1.0,2,49252,0,49252,K-12 School,23.0,3870672.5,0.0,1738749.0,1747116.0,104.91,2.13
21580,2016,NonResidential,Small- and Mid-Sized Office,Galer,LAKE UNION,1987,1.0,3,33176,0,33176,Office,89.0,1513388.25,0.0,862441.0,563838.0,35.96,1.08
21611,2016,NonResidential,Worship Facility,Seattle Chinese Baptist Church,GREATER DUWAMISH,1977,1.0,99,21948,0,21948,Worship Facility,80.0,326001.1875,0.0,326001.0,0.0,2.27,0.1
21622,2016,NonResidential,Warehouse,1001 S Myrtle St,GREATER DUWAMISH,1977,1.0,1,29380,0,29380,Non-Refrigerated Warehouse,33.0,878933.3125,0.0,856089.0,0.0,5.97,0.2
21656,2016,NonResidential,Worship Facility,Japanese Baptist Church,EAST,1922,1.0,2,22688,0,22688,Worship Facility,87.0,391818.4063,0.0,228628.0,103047.0,7.07,0.31
21689,2016,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services (WSDSHS) - COPY FOR MAKENSAY,GREATER DUWAMISH,1982,1.0,2,41262,0,41262,Office,84.0,2001403.875,0.0,1903455.0,0.0,13.27,0.32
21723,2016,NonResidential,Worship Facility,FAIRVIEW CHURCH (ID21723),NORTH,1908,1.0,3,45680,0,45680,Worship Facility,79.0,2394061.75,0.0,509352.0,1567688.0,86.81,1.9
21741,2016,NonResidential,Senior Care Community,Mirabella Seattle,LAKE UNION,2006,1.0,14,724148,0,724148,Senior Care Community,8.0,39120828.0,0.0,23718388.0,14078694.0,913.07,1.26
21768,2016,NonResidential,Worship Facility,Mars Hill Church West Seattle,SOUTHWEST,1957,1.0,1,23562,0,23562,Worship Facility,96.0,531737.1875,0.0,531737.0,0.0,3.71,0.16
21784,2016,NonResidential,Refrigerated Warehouse,Sun Food Trading Co,GREATER DUWAMISH,1914,1.0,2,45594,0,45594,Refrigerated Warehouse,75.0,1329148.25,0.0,1351268.0,0.0,9.42,0.21
21786,2016,NonResidential,Warehouse,(ID21786) 615 S ALASKA,GREATER DUWAMISH,1975,1.0,1,28126,0,28126,Non-Refrigerated Warehouse,44.0,966168.625,0.0,598370.0,272256.0,18.63,0.66
21787,2016,NonResidential,Warehouse,NWCP-SEA OC Bldg,GREATER DUWAMISH,1964,1.0,1,35000,0,35000,Non-Refrigerated Warehouse,53.0,378714.4063,0.0,378714.0,0.0,2.64,0.08
21792,2016,NonResidential,Warehouse,OTM 162,GREATER DUWAMISH,1962,1.0,1,26150,0,26150,Non-Refrigerated Warehouse,6.0,1322416.75,0.0,815508.0,392900.0,26.55,1.02
21793,2016,NonResidential,Small- and Mid-Sized Office,5950 6th Avenue S. Building,GREATER DUWAMISH,1967,1.0,2,24000,0,24000,Office,73.0,1148448.75,0.0,1088556.0,0.0,7.59,0.32
21794,2016,NonResidential,K-12 School,Peyton,EAST,1968,1.0,5,43594,0,43594,K-12 School,38.0,2699616.0,0.0,1264732.0,1213313.0,73.26,1.68
21879,2016,NonResidential,Senior Care Community,HEALTH AND REHAB OF NORTH SEATTLE,NORTHWEST,1954,1.0,2,51298,0,51298,Senior Care Community,85.0,5847878.5,0.0,2094607.0,3560971.0,203.73,3.97
21883,2016,NonResidential,Worship Facility,Shoreline,NORTHWEST,1962,1.0,1,22047,0,22047,Worship Facility,100.0,272664.4063,0.0,265775.0,0.0,1.85,0.08
21893,2016,NonResidential,Warehouse,South Park,GREATER DUWAMISH,1979,1.0,1,31600,0,31600,Non-Refrigerated Warehouse,3.0,3731853.25,0.0,1633306.0,1730229.0,103.28,3.27
21894,2016,NonResidential,Warehouse,821 WEARHOUSE,GREATER DUWAMISH,2007,1.0,1,35289,0,35289,Non-Refrigerated Warehouse,63.0,1010737.813,0.0,490823.0,385602.0,23.9,0.68
21896,2016,NonResidential,Warehouse,PNP Properties Building,GREATER DUWAMISH,1981,1.0,1,28920,0,28920,Non-Refrigerated Warehouse,50.0,2053772.75,0.0,279044.0,1471375.0,80.09,2.77
21897,2016,NonResidential,Warehouse,9243 10TH AVE S (ID21897),GREATER DUWAMISH,1978,1.0,1,22176,0,22176,Non-Refrigerated Warehouse,60.0,746905.625,0.0,137469.0,598959.0,32.77,1.48
21898,2016,NonResidential,Warehouse,Halfon Candy Company,GREATER DUWAMISH,1978,1.0,1,31300,0,31300,Non-Refrigerated Warehouse,89.0,398438.5938,0.0,220913.0,141961.0,9.08,0.29
21902,2016,NonResidential,Warehouse,Samson,GREATER DUWAMISH,1979,1.0,1,22000,0,22000,Non-Refrigerated Warehouse,14.0,700627.625,0.0,700628.0,0.0,4.88,0.22
21904,2016,NonResidential,Small- and Mid-Sized Office,Northgate Exec Center A,NORTH,1974,1.0,3,39927,0,39927,Office,38.0,3832168.5,0.0,3568419.0,0.0,24.88,0.62
21907,2016,NonResidential,Medical Office,North Seattle Professional Center,NORTH,1980,1.0,2,26930,6350,20580,Medical Office,64.0,1002995.0,0.0,1002995.0,0.0,6.99,0.26
21909,2016,NonResidential,Medical Office,311 NGT Northgate Med,NORTH,1968,1.0,2,38745,0,38745,Medical Office,76.0,3073612.0,0.0,2251578.0,638800.0,49.62,1.28
21917,2016,NonResidential,Medical Office,Lakeview Medical Building,NORTHEAST,1967,1.0,3,38378,0,38378,Medical Office,86.0,1807593.875,0.0,729620.0,915985.0,53.73,1.4
21920,2016,NonResidential,Warehouse,Bowman Building 9742,NORTHEAST,1980,1.0,2,33576,0,33576,Non-Refrigerated Warehouse,64.0,1466199.875,0.0,390124.0,885108.0,49.73,1.48
21921,2016,NonResidential,Supermarket / Grocery Store,Safeway 0488 - 45th St,NORTHEAST,1975,1.0,1,33005,0,33005,Supermarket/Grocery Store,21.0,10821972.0,0.0,7359683.0,3283070.0,225.67,6.84
21964,2016,NonResidential,Worship Facility,(ID21964) BALLARD BAPTIST CHURCH,BALLARD,1910,1.0,2,21765,0,21765,Worship Facility,80.0,498909.0,0.0,119922.0,311468.0,17.38,0.8
22078,2016,NonResidential,Worship Facility,Immaculate Conception Church,CENTRAL,1901,1.0,2,26560,0,26560,Worship Facility,1.0,1831347.125,0.0,609983.0,1141501.0,64.88,2.44
22095,2016,NonResidential,Warehouse,Culbertson Warehouse,LAKE UNION,1957,1.0,2,20140,0,20140,Non-Refrigerated Warehouse,49.0,116486.6016,0.0,116487.0,0.0,0.81,0.04
