OSEBuildingID,DataYear,BuildingType,PropertyName,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,Ancienneté,Neighborhood_BALLARD,Neighborhood_Ballard,Neighborhood_CENTRAL,Neighborhood_Central,Neighborhood_DELRIDGE,Neighborhood_DELRIDGE NEIGHBORHOODS,Neighborhood_DOWNTOWN,Neighborhood_Delridge,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_North,Neighborhood_Northwest,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,LargestPropertyUseType_Adult Education,LargestPropertyUseType_Automobile Dealership,LargestPropertyUseType_Bank Branch,LargestPropertyUseType_College/University,LargestPropertyUseType_Convention Center,LargestPropertyUseType_Courthouse,LargestPropertyUseType_Data Center,LargestPropertyUseType_Distribution Center,LargestPropertyUseType_Financial Office,LargestPropertyUseType_Fire Station,LargestPropertyUseType_Fitness Center/Health Club/Gym,LargestPropertyUseType_Food Service,LargestPropertyUseType_Hospital (General Medical & Surgical),LargestPropertyUseType_Hotel,LargestPropertyUseType_K-12 School,LargestPropertyUseType_Laboratory,LargestPropertyUseType_Library,LargestPropertyUseType_Lifestyle Center,LargestPropertyUseType_Manufacturing/Industrial Plant,LargestPropertyUseType_Medical Office,LargestPropertyUseType_Movie Theater,LargestPropertyUseType_Multifamily Housing,LargestPropertyUseType_Museum,LargestPropertyUseType_Non-Refrigerated Warehouse,LargestPropertyUseType_Office,LargestPropertyUseType_Other,LargestPropertyUseType_Other - Education,LargestPropertyUseType_Other - Entertainment/Public Assembly,LargestPropertyUseType_Other - Lodging/Residential,LargestPropertyUseType_Other - Mall,LargestPropertyUseType_Other - Public Services,LargestPropertyUseType_Other - Recreation,LargestPropertyUseType_Other - Restaurant/Bar,LargestPropertyUseType_Other - Services,LargestPropertyUseType_Other - Utility,LargestPropertyUseType_Other/Specialty Hospital,LargestPropertyUseType_Parking,LargestPropertyUseType_Performing Arts,"LargestPropertyUseType_Personal Services (Health/Beauty, Dry Cleaning, etc)",LargestPropertyUseType_Police Station,LargestPropertyUseType_Pre-school/Daycare,LargestPropertyUseType_Prison/Incarceration,LargestPropertyUseType_Refrigerated Warehouse,"LargestPropertyUseType_Repair Services (Vehicle, Shoe, Locksmith, etc)",LargestPropertyUseType_Residence Hall/Dormitory,LargestPropertyUseType_Residential Care Facility,LargestPropertyUseType_Restaurant,LargestPropertyUseType_Retail Store,LargestPropertyUseType_Self-Storage Facility,LargestPropertyUseType_Senior Care Community,LargestPropertyUseType_Social/Meeting Hall,LargestPropertyUseType_Strip Mall,LargestPropertyUseType_Supermarket/Grocery Store,LargestPropertyUseType_Urgent Care/Clinic/Other Outpatient,LargestPropertyUseType_Wholesale Club/Supercenter,LargestPropertyUseType_Worship Facility
435,2016,NonResidential,Washington State Convention Center,DOWNTOWN,1.0,6,1400000,0.0,1.0,Convention Center,-1.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2016,NonResidential,VM Seattle Hospital & Medical Center - Health Resources Building,EAST,1.0,9,46710,0.0,1.0,Urgent Care/Clinic/Other Outpatient,-1.0,4439795.5,1447314.625,2722116.0,0.0,130.69,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
437,2016,NonResidential,VM Seattle Hospital & Medical Center - Lindeman Pavilion,EAST,1.0,3,266000,0.39097744360902253,0.6090225563909775,Medical Office,65.0,14009703.0,476741.8125,11902958.0,1532059.0,201.15,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2016,NonResidential,1101 Madison Tower,EAST,1.0,14,690158,0.5908719452647075,0.4091280547352925,Medical Office,58.0,21156670.0,0.0,21156669.0,0.0,147.49,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,2016,NonResidential,Fisher Plaza - East Building,LAKE UNION,1.0,6,378443,0.46944982467637136,0.5305501753236287,Parking,100.0,55073120.0,0.0,53506520.0,1566594.0,456.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2016,NonResidential,Fisher Plaza - West Building,LAKE UNION,1.0,6,213834,0.4906703330620949,0.5093296669379052,Parking,100.0,75073888.0,0.0,74917352.0,156525.0,530.59,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2016,NonResidential,Best Western Executive Inn,LAKE UNION,1.0,5,109017,0.2697652659676931,0.7302347340323069,Hotel,34.0,9707963.0,0.0,5625395.0,3849350.0,243.66,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2016,NonResidential,Elliott Bay Office Park,MAGNOLIA / QUEEN ANNE,1.0,5,275734,0.1394532411672119,0.8605467588327881,Office,77.0,16373232.0,0.0,16373229.0,0.0,114.14,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,2016,NonResidential,FedEX van Terminal,GREATER DUWAMISH,1.0,1,123061,0.0,1.0,Non-Refrigerated Warehouse,59.0,1987934.625,0.0,1987934.0,0.0,13.86,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2016,NonResidential,Washington State Ferries Building,GREATER DUWAMISH,1.0,1,59090,0.0,1.0,Distribution Center,45.0,3153949.5,0.0,634386.0,2121829.0,117.11,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,2016,NonResidential,NWCP-SEA Sylv Bldg,GREATER DUWAMISH,1.0,1,106000,0.0,1.0,Non-Refrigerated Warehouse,93.0,763364.5,0.0,763364.0,0.0,5.32,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,2016,NonResidential,1551 Eastlake,LAKE UNION,1.0,3,158600,0.2421185372005044,0.7578814627994955,Office,19.0,18471858.0,0.0,15941028.0,2368120.0,236.9,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,2016,NonResidential,Frye Distribution Center,GREATER DUWAMISH,1.0,1,119661,0.0,1.0,Distribution Center,97.0,775864.1875,0.0,774965.0,764.0,5.44,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,2016,NonResidential,1144 Eastlake Building,LAKE UNION,1.0,7,139200,0.32132183908045975,0.6786781609195403,Office,81.0,4342597.0,0.0,4342597.0,0.0,30.27,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,2016,NonResidential,701 Dexter,MAGNOLIA / QUEEN ANNE,1.0,6,95721,0.3543736484157082,0.6456263515842918,Office,95.0,3155171.75,0.0,3063504.0,0.0,21.36,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2016,NonResidential,1100 Dexter-RREEF SeaDPD ID 456,MAGNOLIA / QUEEN ANNE,2.0,5,213283,0.5402587172911109,0.45974128270888914,Office,83.0,5661689.5,0.0,5661689.0,0.0,39.47,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2016,NonResidential,1441 N. 34th Street,LAKE UNION,1.0,3,103697,0.4595697078989749,0.5404302921010251,Office,7.0,11672252.0,0.0,4904243.0,6415592.0,374.92,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2016,NonResidential,Northgate Exec Center B,NORTH,1.0,5,74880,0.0,1.0,Office,56.0,5531460.0,0.0,5134607.0,0.0,35.8,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,2016,NonResidential,Northgate Exec Center C,NORTH,1.0,6,88774,0.0,1.0,Office,53.0,6353294.0,0.0,6029121.0,0.0,42.03,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,2016,NonResidential,Northgate Plaza,NORTH,1.0,5,122250,0.0,1.0,Office,93.0,5535626.0,0.0,5535625.0,0.0,38.59,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,2016,NonResidential,Northgate Office Building,NORTH,1.0,4,53730,0.0,1.0,Office,20.0,4742869.0,0.0,4742869.0,0.0,33.06,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2016,NonResidential,Delridge Building,DELRIDGE,1.0,3,55593,0.0,1.0,Office,55.0,4414587.0,0.0,2842549.0,1382323.0,93.23,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,2016,NonResidential,425 Pontius,LAKE UNION,1.0,4,134056,0.45473533448708003,0.54526466551292,Office,54.0,4899096.0,0.0,4695138.0,0.0,32.73,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2016,NonResidential,Costco #0001 Seattle,GREATER DUWAMISH,1.0,1,158415,0.0,1.0,Retail Store,25.0,23293664.0,0.0,15927634.0,6466780.0,454.49,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
465,2016,NonResidential,1000 Denny Building,LAKE UNION,1.0,8,287819,0.0,1.0,Office,-1.0,48037000.0,0.0,48155040.0,251511.0,349.07,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,2016,NonResidential,VM Seattle Hospital & Medical Center - Buck Pavilion,EAST,1.0,8,158738,0.0,1.0,Urgent Care/Clinic/Other Outpatient,-1.0,61214744.0,5650343.5,46528618.0,9571816.0,1268.87,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
492,2016,NonResidential,Queen Anne Plaza,MAGNOLIA / QUEEN ANNE,1.0,4,86995,0.33105350882234613,0.6689464911776539,Office,81.0,3018140.75,0.0,2991674.0,0.0,20.86,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2016,NonResidential,70100608-Ballard,BALLARD,1.0,1,164437,0.0,1.0,Retail Store,62.0,19031574.0,0.0,14099499.0,4290843.0,326.18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
468,2016,NonResidential,Interurban Exchange II - SEDO,LAKE UNION,1.0,5,184482,0.35902689693303413,0.6409731030669659,Office,95.0,5869476.5,0.0,5651060.0,20195.0,40.47,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,2016,NonResidential,Rosen Building - SEDO,LAKE UNION,1.0,3,55200,0.0,1.0,Laboratory,-1.0,12072969.0,0.0,7500378.0,4093742.0,269.71,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2016,NonResidential,401 Terry (ID470),LAKE UNION,1.0,4,241159,0.4635655314543517,0.5364344685456484,Laboratory,-1.0,34746128.0,0.0,20388923.0,13324952.0,849.83,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2016,NonResidential,428 Westlake,LAKE UNION,1.0,6,139282,0.37752186212145145,0.6224781378785486,Office,96.0,3238216.0,0.0,3238216.0,0.0,22.57,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2016,NonResidential,City Place II - SEDO,LAKE UNION,1.0,5,271071,0.3641112476067156,0.6358887523932845,Office,96.0,7960023.0,0.0,7695280.0,156054.0,61.93,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2016,NonResidential,08185-Lake Union,LAKE UNION,1.0,5,127800,0.0,1.0,Non-Refrigerated Warehouse,56.0,2811924.5,0.0,2545590.0,221900.0,29.53,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2016,NonResidential,Arnold Building,LAKE UNION,1.0,5,560516,0.36858359083416,0.6314164091658401,Office,71.0,30401640.0,0.0,20922584.0,9160910.0,632.4,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2016,NonResidential,Yale,LAKE UNION,1.0,6,226592,0.41925575483688743,0.5807442451631125,Office,49.0,11812678.0,0.0,11719809.0,243618.0,94.64,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2016,NonResidential,307 Westlake - SEDO,LAKE UNION,1.0,5,159700,0.3171822166562304,0.6828177833437695,Other,-1.0,31915486.0,0.0,20355803.0,11015812.0,726.96,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2016,NonResidential,Westlake Terry - East SEDO,LAKE UNION,1.0,4,209816,0.35113146757158653,0.6488685324284135,Office,97.0,6917478.5,0.0,5303806.0,1613672.0,122.68,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2016,NonResidential,Westlake Terry - West SEDO,LAKE UNION,1.0,6,303103,0.36259951237698074,0.6374004876230193,Office,97.0,7554767.0,0.0,7147457.0,372009.0,69.59,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2016,NonResidential,Fred Rogers Building,LAKE UNION,1.0,3,67380,0.0,1.0,Non-Refrigerated Warehouse,66.0,3066491.25,0.0,1566221.0,1189608.0,74.1,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2016,NonResidential,UW Medicine Research Phase I,LAKE UNION,1.0,4,102235,0.0,1.0,Laboratory,-1.0,24903228.0,0.0,15355254.0,9039972.0,587.16,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2016,NonResidential,UW Medicine Research Phase II,LAKE UNION,1.0,5,436497,0.3520848940542547,0.6479151059457453,Laboratory,-1.0,47629656.0,0.0,29992691.0,15259662.0,1019.53,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2016,NonResidential,200 West Thomas,MAGNOLIA / QUEEN ANNE,1.0,5,88062,0.23649247121346323,0.7635075287865367,Office,80.0,3558562.5,0.0,3415561.0,0.0,23.81,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2016,NonResidential,North Tower,MAGNOLIA / QUEEN ANNE,1.0,5,87178,0.23418752437541582,0.7658124756245842,Office,69.0,3838006.75,0.0,3632614.0,0.0,25.32,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2016,NonResidential,South Tower,MAGNOLIA / QUEEN ANNE,1.0,5,87178,0.23418752437541582,0.7658124756245842,Office,86.0,3705629.0,0.0,3493093.0,0.0,24.35,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2016,NonResidential,200 First Ave W,MAGNOLIA / QUEEN ANNE,1.0,5,88000,0.24545454545454545,0.7545454545454545,Office,75.0,0.0,0.0,3484915.0,0.0,24.29,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2016,NonResidential,4225 Roosevelt 2ros4225,NORTHEAST,1.0,4,196749,0.4493288402990612,0.5506711597009387,Medical Office,5.0,19718338.0,0.0,11703547.0,7461566.0,477.87,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2016,NonResidential,4245 Roosevelt 2ros4245,NORTHEAST,1.0,4,191276,0.4981335870679019,0.5018664129320981,Medical Office,21.0,8422861.0,0.0,8005293.0,417567.0,77.99,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2016,NonResidential,08176-West Seattle,SOUTHWEST,1.0,4,98475,0.0,1.0,Non-Refrigerated Warehouse,83.0,1178591.625,0.0,768997.0,321500.0,22.44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2016,NonResidential,SCCA,LAKE UNION,1.0,7,351530,0.4280004551531875,0.5719995448468125,Hospital (General Medical & Surgical),23.0,43178016.0,0.0,26781892.0,15927728.0,1032.63,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2016,NonResidential,70100179-Lake City,NORTH,1.0,2,308965,0.6080882947906721,0.39191170520932794,Supermarket/Grocery Store,78.0,14843382.0,0.0,10680826.0,3831959.0,277.98,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
